accountId	accountType	lastLoginDatePeopleSoft	enabledInPeopleSoft	lastLoginDateEntraMicrosoft	enabledInEntraMicrosoft	unusedEntraMicrosoft6Months	unusedEntraMicrosoft12Months	neverUsedEntraMicrosoft	neverUsedPeopleSoft
8232	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
8233	campus	2026-04-05	true	2026-04-06	true	false	false	false	false
8234	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8235	alumni	2022-05-16	false	2026-02-25	true	false	false	false	false
8236	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
8237	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8238	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8239	campus	null	true	null	true	false	false	true	true
8240	campus	2026-04-03	true	2026-04-07	true	false	false	false	false
8241	campus	2026-04-04	true	2026-04-07	true	false	false	false	false
8242	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8243	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
8244	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
8245	alumni	2025-01-15	false	2026-03-17	true	false	false	false	false
8246	alumni	2024-06-11	false	2026-04-04	true	false	false	false	false
8247	campus	null	false	null	null	false	false	true	true
8248	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8249	alumni	2021-12-10	false	2022-05-03	true	true	true	false	false
8250	alumni	2024-07-02	false	2026-03-05	true	false	false	false	false
8251	campus	2026-02-19	true	2026-04-06	true	false	false	false	false
8252	campus	2026-03-26	true	2026-04-06	true	false	false	false	false
8253	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8254	campus	2023-05-01	false	2023-04-29	false	true	true	false	false
8255	campus	2026-02-02	true	2026-04-07	true	false	false	false	false
8256	campus	2026-02-21	true	2026-04-07	true	false	false	false	false
8257	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8258	alumni	2022-05-09	false	2024-06-26	true	true	true	false	false
8259	campus	2025-02-21	false	null	null	false	false	true	false
8260	campus	null	false	null	null	false	false	true	true
8261	campus	2026-03-05	true	2026-04-03	true	false	false	false	false
8262	campus	2025-01-16	true	2025-06-24	true	true	false	false	false
8263	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8264	campus	2025-03-03	true	2025-07-29	true	true	false	false	false
8265	alumni	null	null	2026-02-16	true	false	false	false	true
8266	alumni	null	null	2026-03-10	true	false	false	false	true
8267	alumni	2025-05-11	false	2025-08-01	true	true	false	false	false
8268	campus	2025-09-04	true	2026-01-07	true	false	false	false	false
8269	campus	2026-03-16	true	2026-04-07	true	false	false	false	false
8270	campus	2026-02-02	true	2026-04-07	true	false	false	false	false
8271	alumni	2022-05-09	false	2022-06-21	true	true	true	false	false
8272	campus	2026-03-28	true	2026-04-03	true	false	false	false	false
8273	alumni	null	null	2021-12-01	true	true	true	false	true
8274	alumni	null	null	2024-09-05	true	true	true	false	true
8275	alumni	null	null	2026-04-02	true	false	false	false	true
8276	alumni	null	null	2022-10-13	true	true	true	false	true
8277	alumni	null	null	2026-04-01	true	false	false	false	true
8278	campus	2025-04-15	true	2025-04-15	true	true	true	false	false
8279	campus	2026-04-08	true	2026-04-06	true	false	false	false	false
8280	campus	2026-01-22	true	2026-04-07	true	false	false	false	false
8281	campus	2026-03-02	true	2026-04-06	true	false	false	false	false
8282	alumni	null	null	2024-03-16	true	true	true	false	true
8283	alumni	2022-06-27	false	2026-03-05	true	false	false	false	false
8284	alumni	null	null	2024-09-20	true	true	true	false	true
8285	campus	2025-09-08	true	2025-12-01	true	false	false	false	false
8286	campus	null	null	null	false	false	false	true	true
8287	alumni	2024-05-19	false	2025-07-28	true	true	false	false	false
8288	alumni	2024-05-22	false	2026-01-06	true	false	false	false	false
8289	alumni	2022-05-13	false	2025-02-27	true	true	true	false	false
8290	campus	2024-06-03	true	2023-08-25	true	true	true	false	false
8291	alumni	2022-05-02	false	2022-05-09	true	true	true	false	false
8292	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
8293	campus	2022-06-20	false	2026-04-03	false	false	false	false	false
8294	alumni	null	null	2022-02-04	true	true	true	false	true
8295	alumni	null	null	2026-03-30	true	false	false	false	true
8296	alumni	2023-05-26	false	2026-03-23	true	false	false	false	false
8297	campus	2023-07-22	false	2023-09-14	true	true	true	false	false
8298	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
8299	campus	2023-04-24	false	null	false	false	false	true	false
8300	campus	2026-03-12	true	2026-04-07	true	false	false	false	false
8301	campus	2025-09-01	true	2026-01-28	false	false	false	false	false
8302	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8303	campus	2022-05-20	false	null	null	false	false	true	false
8304	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8305	campus	2023-01-24	false	2026-03-30	false	false	false	false	false
8306	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8307	campus	null	null	null	false	false	false	true	true
8308	campus	2026-01-28	true	2026-04-06	true	false	false	false	false
8309	campus	2024-06-03	false	null	null	false	false	true	false
8310	campus	2025-08-29	false	2025-09-16	false	true	false	false	false
8311	campus	null	false	null	null	false	false	true	true
8312	campus	2020-02-04	false	null	null	false	false	true	false
8313	campus	2026-04-01	true	2026-04-07	true	false	false	false	false
8314	campus	2025-08-19	false	null	null	false	false	true	false
8315	campus	2024-03-18	false	null	null	false	false	true	false
8316	campus	2024-05-10	false	null	null	false	false	true	false
8317	campus	null	false	null	true	false	false	true	true
8318	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8319	campus	2023-11-13	false	2023-09-05	true	true	true	false	false
8320	campus	2024-07-17	true	2025-08-02	false	true	false	false	false
8321	campus	2026-04-03	true	2026-04-06	true	false	false	false	false
8322	campus	2026-03-19	true	2026-04-06	true	false	false	false	false
8323	alumni	2024-05-28	false	2025-08-04	true	true	false	false	false
8324	campus	2026-01-29	true	2026-04-05	true	false	false	false	false
8325	alumni	null	null	2025-08-06	true	true	false	false	true
8326	campus	2026-01-26	true	2026-04-06	true	false	false	false	false
8327	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8328	campus	2026-03-14	true	2026-03-14	true	false	false	false	false
8329	alumni	2022-05-13	false	2023-03-22	true	true	true	false	false
8330	alumni	2024-06-05	false	2026-02-20	true	false	false	false	false
8331	alumni	null	null	2022-09-01	true	true	true	false	true
8332	alumni	null	null	2026-03-27	true	false	false	false	true
8333	alumni	null	null	2025-12-19	true	false	false	false	true
8334	alumni	null	null	2022-10-06	true	true	true	false	true
8335	alumni	2022-05-09	false	2023-12-24	true	true	true	false	false
8336	campus	2026-01-21	true	2026-04-06	true	false	false	false	false
8337	alumni	2023-05-18	false	2025-11-20	true	false	false	false	false
8338	campus	2026-02-16	true	2026-04-07	true	false	false	false	false
8339	campus	2026-03-03	true	2026-04-06	true	false	false	false	false
8340	campus	2024-09-12	true	2024-11-22	true	true	true	false	false
8341	campus	2026-02-23	true	2026-04-06	true	false	false	false	false
8342	campus	2026-03-23	true	2026-04-07	true	false	false	false	false
8343	alumni	2025-05-12	false	2025-06-12	true	true	false	false	false
8344	campus	2026-02-18	true	2026-03-25	true	false	false	false	false
8345	campus	2021-11-17	false	null	null	false	false	true	false
8346	campus	2023-05-15	true	null	null	false	false	true	false
8347	campus	2026-03-05	true	2026-04-06	true	false	false	false	false
8348	alumni	null	null	2026-01-03	true	false	false	false	true
8349	alumni	null	null	2025-12-10	true	false	false	false	true
8350	alumni	null	null	2022-08-03	true	true	true	false	true
8351	campus	2022-12-16	false	null	null	false	false	true	false
8352	campus	2025-08-29	false	null	null	false	false	true	false
8353	campus	2021-11-19	false	null	null	false	false	true	false
8354	campus	2026-03-25	true	2026-04-06	true	false	false	false	false
8355	campus	2023-07-20	false	null	null	false	false	true	false
8356	campus	2026-03-17	true	2026-04-06	true	false	false	false	false
8357	campus	2024-10-21	false	null	null	false	false	true	false
8358	campus	null	false	null	null	false	false	true	true
8359	campus	null	false	null	null	false	false	true	true
8360	campus	2025-08-22	false	null	null	false	false	true	false
8361	alumni	2022-05-13	false	2025-11-28	true	false	false	false	false
8362	campus	2026-03-29	true	2026-04-04	true	false	false	false	false
8363	campus	2023-08-03	false	null	null	false	false	true	false
8364	campus	2024-05-12	false	null	null	false	false	true	false
8365	campus	2023-05-23	false	null	null	false	false	true	false
8366	campus	2024-07-01	true	2024-07-21	false	true	true	false	false
8367	campus	2025-10-06	false	null	null	false	false	true	false
8368	campus	2022-01-07	false	null	null	false	false	true	false
8369	alumni	2022-04-30	false	2023-04-20	true	true	true	false	false
8370	campus	2026-03-17	true	2026-04-07	true	false	false	false	false
8371	alumni	null	null	2025-12-31	true	false	false	false	true
8372	campus	2025-04-09	true	2026-01-21	true	false	false	false	false
8373	alumni	null	null	2022-05-25	true	true	true	false	true
8374	campus	2026-04-01	true	2026-04-07	true	false	false	false	false
8375	alumni	null	null	2026-01-17	true	false	false	false	true
8376	campus	2026-01-18	false	2026-01-29	false	false	false	false	false
8377	campus	null	null	null	false	false	false	true	true
8378	campus	2026-01-13	true	2026-04-05	true	false	false	false	false
8379	campus	2026-03-25	true	2026-04-06	true	false	false	false	false
8380	campus	null	false	null	null	false	false	true	true
8381	campus	2025-06-27	false	null	null	false	false	true	false
8382	campus	2026-04-02	true	2026-04-02	true	false	false	false	false
8383	campus	null	null	2026-03-23	false	false	false	false	true
8384	campus	2022-05-31	true	null	null	false	false	true	false
8385	campus	2026-03-26	true	2026-04-06	true	false	false	false	false
8386	alumni	null	null	2022-09-08	true	true	true	false	true
8388	campus	2021-12-20	true	null	null	false	false	true	false
8389	alumni	null	null	2021-11-23	true	true	true	false	true
8390	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
8391	alumni	null	null	2026-04-06	true	false	false	false	true
8392	alumni	null	null	2023-07-12	true	true	true	false	true
8393	campus	2022-05-29	false	2026-03-03	true	false	false	false	false
8394	campus	2022-05-12	false	null	null	false	false	true	false
8395	campus	2026-03-10	true	2026-04-06	true	false	false	false	false
8396	campus	2025-08-02	true	2025-10-02	true	true	false	false	false
8397	alumni	null	null	2022-01-17	true	true	true	false	true
8398	campus	2024-12-16	true	2026-01-05	false	false	false	false	false
8399	alumni	2023-07-06	false	2025-10-17	true	true	false	false	false
8400	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8401	alumni	null	null	2026-01-28	true	false	false	false	true
8402	campus	2025-05-06	true	2025-11-26	true	false	false	false	false
8403	campus	2026-04-02	true	2026-04-07	true	false	false	false	false
8404	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8405	campus	2023-10-31	true	2023-09-15	true	true	true	false	false
8406	campus	2024-07-08	true	2024-08-31	true	true	true	false	false
8407	campus	2023-09-11	false	2024-07-09	true	true	true	false	false
8408	alumni	null	null	2026-04-06	true	false	false	false	true
8409	alumni	2023-05-12	false	2025-09-24	true	true	false	false	false
8410	campus	2025-06-04	true	2025-07-01	true	true	false	false	false
8411	campus	2026-03-25	true	2026-03-26	true	false	false	false	false
8412	alumni	2023-05-12	false	2026-04-02	true	false	false	false	false
8413	alumni	2023-05-17	false	2024-07-10	true	true	true	false	false
8414	alumni	2025-06-20	false	2025-11-16	true	false	false	false	false
8415	campus	2026-03-24	true	2026-04-01	true	false	false	false	false
8416	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
8417	alumni	2025-06-03	false	2025-07-15	true	true	false	false	false
8418	campus	null	false	null	null	false	false	true	true
8419	campus	2026-03-10	true	2026-04-01	true	false	false	false	false
8420	campus	2024-07-30	true	2024-08-13	true	true	true	false	false
8421	campus	2026-04-07	true	2026-04-06	true	false	false	false	false
8422	campus	2022-09-14	false	null	null	false	false	true	false
8423	campus	2026-02-01	true	2026-04-07	true	false	false	false	false
8424	campus	2026-02-07	true	2026-04-07	true	false	false	false	false
8425	campus	2023-10-22	false	2023-12-04	true	true	true	false	false
8426	campus	2026-01-26	true	2026-04-07	true	false	false	false	false
8427	campus	2026-04-01	true	2026-04-06	true	false	false	false	false
8428	campus	2026-03-18	true	2026-04-06	true	false	false	false	false
8429	campus	2024-09-25	true	2025-02-20	true	true	true	false	false
8432	campus	null	null	null	false	false	false	true	true
8433	alumni	2022-05-17	false	2022-06-30	true	true	true	false	false
8434	alumni	2023-05-08	false	2026-04-01	true	false	false	false	false
8435	campus	null	false	null	null	false	false	true	true
8436	alumni	null	null	2023-01-22	true	true	true	false	true
8437	alumni	null	null	null	true	false	false	true	true
8438	campus	2026-04-06	true	2026-04-06	true	false	false	false	false
8439	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8440	campus	2026-02-20	true	2026-04-06	true	false	false	false	false
8441	alumni	null	null	2023-06-21	true	true	true	false	true
8442	alumni	2025-06-26	false	2026-03-03	true	false	false	false	false
8443	alumni	2024-05-13	false	2026-03-28	true	false	false	false	false
8444	alumni	null	null	2026-01-20	true	false	false	false	true
8445	alumni	null	null	2024-01-26	true	true	true	false	true
8446	alumni	null	null	2024-03-09	true	true	true	false	true
8447	campus	2025-11-24	true	2026-01-13	true	false	false	false	false
8448	campus	2026-04-07	true	2026-04-07	true	false	false	false	false
8449	campus	null	false	null	null	false	false	true	true
8450	alumni	null	null	2024-09-11	true	true	true	false	true
8451	campus	2021-08-05	false	null	null	false	false	true	false
8452	campus	2021-11-11	false	null	null	false	false	true	false
8453	alumni	2024-06-24	false	2026-01-10	true	false	false	false	false
8454	alumni	null	null	2026-03-16	true	false	false	false	true
8455	campus	2024-07-16	true	2024-08-24	true	true	true	false	false
8456	alumni	2025-05-21	false	2026-02-23	true	false	false	false	false
8457	campus	2026-04-06	true	2026-04-07	true	false	false	false	false
8458	alumni	null	null	null	true	false	false	true	true
8459	alumni	null	null	2025-11-25	true	false	false	false	true
8460	alumni	2024-04-29	false	2024-11-21	true	true	true	false	false
8461	alumni	null	null	2025-07-24	true	true	false	false	true
8462	campus	2026-02-02	true	2026-04-06	true	false	false	false	false
8463	alumni	null	null	2022-09-17	true	true	true	false	true
8464	campus	2026-04-04	true	2026-04-07	true	false	false	false	false
8465	campus	null	false	null	null	false	false	true	true
8466	alumni	2023-05-08	false	2024-03-18	true	true	true	false	false
8467	campus	2026-04-02	true	2026-04-06	true	false	false	false	false
8468	campus	2022-08-30	true	2022-06-09	true	true	true	false	false
8469	campus	2024-10-07	true	2025-03-31	true	true	true	false	false
8470	campus	2026-03-29	true	2026-03-30	true	false	false	false	false
