accountType,accountId,enabledInPeopleSoft,enabledInEntraMicrosoft,unusedEntraMicrosoft6Months,unusedEntraMicrosoft12Months,neverUsedEntraMicrosoft,neverUsedPeopleSoft
alumni,6656,false,true,false,false,false,true
campus,6657,true,true,false,false,false,false
campus,6658,true,true,false,false,false,false
campus,6659,true,true,true,true,false,false
alumni,6660,false,true,true,true,false,false
alumni,6661,false,true,true,true,false,false
campus,6662,true,true,true,true,false,false
campus,6663,true,true,false,false,false,false
campus,6664,true,true,false,false,false,false
campus,6665,true,true,false,false,false,false
alumni,6666,false,true,true,true,false,true
alumni,6667,false,true,true,true,false,false
campus,6668,false,true,true,true,false,false
campus,6669,true,true,false,false,false,false
campus,6670,true,true,false,false,false,false
campus,6671,true,true,false,false,false,false
campus,6672,true,true,false,false,false,false
alumni,6673,false,true,false,false,true,true
campus,6674,true,true,false,false,false,false
campus,6675,true,true,false,false,false,false
campus,6676,true,true,false,false,false,false
campus,6677,false,false,false,false,true,true
campus,6678,true,true,true,false,false,false
alumni,6679,false,true,false,false,false,false
campus,6680,true,true,true,true,false,false
campus,6681,true,true,false,false,false,false
campus,6682,false,false,false,false,true,true
alumni,6683,false,true,false,false,false,false
campus,6684,true,true,false,false,false,false
alumni,6685,false,true,true,true,false,true
campus,6686,true,false,true,true,false,false
campus,6687,true,true,false,false,false,false
campus,6688,true,true,false,false,false,false
alumni,6689,false,true,true,false,false,false
alumni,6690,false,true,false,false,false,false
alumni,6691,false,true,false,false,false,false
campus,6692,false,false,false,false,true,false
alumni,6693,false,true,true,true,false,true
alumni,6694,false,true,true,true,false,true
campus,6695,true,true,true,false,false,false
alumni,6696,false,true,true,true,false,true
campus,6697,true,true,false,false,false,false
alumni,6698,false,true,true,false,false,false
alumni,6699,false,true,true,true,false,true
alumni,6700,false,true,true,false,false,false
campus,6701,false,false,false,false,true,false
alumni,6702,false,true,false,false,false,false
campus,6703,true,true,true,false,false,false
alumni,6704,false,true,false,false,true,true
campus,6705,true,true,false,false,false,false
campus,6706,true,true,false,false,false,false
campus,6707,true,true,false,false,false,false
campus,6708,false,false,false,false,true,false
alumni,6709,false,true,false,false,false,false
alumni,6710,false,true,true,false,false,false
campus,6711,true,true,false,false,false,false
campus,6712,true,true,false,false,false,false
campus,6713,false,false,false,false,true,false
campus,6714,true,true,false,false,false,false
campus,6715,false,false,false,false,true,false
campus,6716,false,false,false,false,true,true
campus,6717,false,false,false,false,true,true
campus,6718,true,true,false,false,false,false
campus,6719,false,false,false,false,true,true
alumni,6720,false,true,false,false,false,false
campus,6721,false,true,false,false,true,true
campus,6722,true,true,false,false,false,false
campus,6723,true,true,false,false,false,false
campus,6724,true,true,false,false,false,false
campus,6725,false,false,false,false,false,false
alumni,6726,false,true,true,true,false,true
alumni,6727,false,true,true,true,false,false
campus,6728,true,true,false,false,false,false
campus,6729,true,true,false,false,false,false
campus,6730,false,false,false,false,true,false
campus,6731,false,false,false,false,true,false
campus,6732,true,true,false,false,false,false
campus,6733,false,false,false,false,true,false
campus,6734,true,true,false,false,false,false
campus,6735,true,true,false,false,false,false
campus,6736,true,true,false,false,false,false
campus,6737,true,true,false,false,false,false
campus,6738,false,false,false,false,true,true
campus,6739,true,true,false,false,false,false
campus,6740,true,true,false,false,false,false
campus,6741,false,false,false,false,true,true
campus,6742,false,false,false,false,true,true
campus,6743,true,true,false,false,false,false
campus,6744,true,true,false,false,false,false
campus,6745,true,true,false,false,false,false
alumni,6746,false,true,false,false,true,true
alumni,6747,false,true,false,false,false,false
alumni,6748,false,true,false,false,false,false
campus,6749,true,true,false,false,false,false
campus,6750,false,true,false,false,false,false
campus,6751,true,false,false,false,true,false
campus,6752,true,true,false,false,false,false
alumni,6753,false,true,false,false,false,false
alumni,6754,false,true,true,true,false,false
campus,6755,true,false,true,true,false,false
alumni,6756,false,true,false,false,true,true
campus,6757,true,true,false,false,false,false
campus,6758,false,true,false,false,false,false
campus,6759,true,true,false,false,false,false
campus,6760,false,true,false,false,false,true
campus,6761,false,false,false,false,true,false
campus,6762,true,true,false,false,false,false
alumni,6763,false,true,true,true,false,false
alumni,6764,false,true,true,true,false,false
alumni,6765,false,true,true,true,false,false
campus,6766,true,true,false,false,false,false
campus,6767,true,false,true,false,false,false
campus,6768,true,true,false,false,false,false
campus,6769,true,true,false,false,false,false
alumni,6770,false,true,false,false,false,false
campus,6771,true,true,false,false,false,false
alumni,6772,false,true,true,true,false,false
campus,6773,false,false,true,true,false,false
alumni,6774,false,true,true,true,false,false
alumni,6775,true,true,false,false,false,false
alumni,6776,false,true,false,false,true,true
campus,6777,true,true,true,false,false,false
campus,6778,true,true,false,false,false,false
alumni,6779,false,true,true,true,false,true
alumni,6780,false,true,true,true,false,true
alumni,6781,false,true,true,true,false,true
alumni,6782,false,true,false,false,false,true
alumni,6783,false,true,false,false,false,false
alumni,6784,false,true,false,false,true,true
campus,6785,true,true,false,false,false,false
campus,6786,true,true,true,true,false,false
campus,6787,true,true,false,false,false,false
campus,6788,true,true,false,false,false,false
alumni,6789,false,true,true,true,false,false
alumni,6790,false,true,true,false,false,false
alumni,6791,false,true,false,false,false,false
alumni,6792,false,true,false,false,false,false
campus,6793,true,true,false,false,false,false
campus,6794,true,true,false,false,false,false
campus,6795,true,true,false,false,false,false
alumni,6796,false,true,true,true,false,true
alumni,6797,false,true,false,false,true,true
campus,6798,true,true,false,false,false,false
campus,6799,true,true,false,false,false,false
alumni,6800,false,true,true,false,false,false
alumni,6801,false,true,true,true,false,true
campus,6802,true,true,true,false,false,false
campus,6803,true,true,false,false,false,false
campus,6804,true,true,false,false,false,false
campus,6805,false,false,false,false,true,false
alumni,6806,false,true,true,false,false,false
campus,6807,true,true,false,false,false,false
campus,6808,true,true,false,false,false,false
campus,6809,true,true,false,false,false,false
campus,6810,false,false,true,true,false,false
campus,6811,true,true,false,false,false,false
campus,6812,false,true,true,true,false,false
campus,6813,false,false,false,false,true,true
campus,6814,false,false,true,true,false,false
campus,6815,true,true,true,true,false,false
alumni,6816,false,true,false,false,true,true
alumni,6817,false,true,true,true,false,false
alumni,6818,false,true,false,false,true,true
alumni,6819,false,true,true,true,false,false
campus,6820,true,false,false,false,true,false
alumni,6821,false,true,true,true,false,false
alumni,6822,false,true,false,false,false,false
campus,6823,true,false,false,false,true,true
campus,6824,false,false,false,false,true,false
alumni,6825,false,true,true,true,false,true
campus,6826,true,true,false,false,false,false
campus,6827,true,true,false,false,false,false
campus,6828,true,true,true,true,false,false
campus,6829,false,true,false,false,false,false
alumni,6830,false,true,true,false,false,true
campus,6831,true,true,true,true,false,false
campus,6832,true,true,false,false,false,false
alumni,6833,false,true,true,true,false,false
alumni,6834,false,true,true,true,false,true
campus,6835,true,true,false,false,false,false
campus,6836,false,false,true,true,false,false
campus,6837,false,true,false,false,false,false
campus,6838,true,true,false,false,false,false
campus,6839,false,false,false,false,true,false
campus,6840,true,true,false,false,false,false
campus,6841,false,false,true,true,false,false
campus,6842,true,true,false,false,false,false
campus,6843,false,true,false,false,false,false
campus,6844,true,true,false,false,false,false
campus,6845,false,true,false,false,false,false
campus,6846,false,true,false,false,true,true
campus,6847,true,true,false,false,false,false
campus,6848,false,false,false,false,true,true
campus,6849,true,true,false,false,false,false
campus,6850,false,false,false,false,false,true
campus,6851,false,false,false,false,true,true
campus,6852,true,true,false,false,false,false
campus,6853,false,false,false,false,true,false
campus,6854,true,true,false,false,false,false
campus,6855,false,true,false,false,true,true
campus,6856,false,false,false,false,true,true
campus,6857,false,true,false,false,false,true
campus,6858,true,true,false,false,false,false
alumni,6859,false,true,false,false,true,true
alumni,6860,false,true,false,false,true,true
